username;text
afra_fit;@neda_ghasemi_2016 😂👍
azadeh27es;آزاده هستم. دنبال یه همدم، همراه، همدل و هم صحبت هست. درک متقابل و احترام به عقاید همدیگه خیلی برام مهمه. متولد ۱۳۶۳, مذهبی نیستم. اهل یکی از شهرهای شمال کشور. مهندسی نرم افزار خواندم و کارم برنامه نویسی هست. خانواده دوست، مهربان و حساس. درونگرا و اهل کتاب. ورزش های مورد علاقم پیاده روی و یوگاست.
afra_fit;@navid_gorgani 😁🤦🏿‍♀️
afra_fit;@attari.maryam 😂🙌
paarrii.g;@elham1369rafiei حتما. دایرکت پیام بدین
ghazaleh.ashuri;شیوه‌ی عجیبیست توو فرهنگ ما ولی تجربه‌ش با‌مزه‌ست....من غزال ۳۴ تهران..نوازنده و مدرس تمبک و دف .عاشق موسیقی سنتی ،تئاتر ،کتاب و شعرم....خیلی بامعرفتم☘️☘️☘️☘️☘️
jeyran97;یلدا من از پست دوست یابی که یک بار گذاشتی با آدم های فوق العاده ای آشنا شدم ، با یکسری رابطمون ادامه دار شدم و بعضی ها هم علایق و تفریحات یکسانی نداشتیم و جدا شدیم کاش دوباره پستشو بذاری 😍😍😍
niloofar.hj00;@marjan_khl4 الهی به امید تو 😂😂😂
35.fromtehran;@nazli.hosseini1987 ممنونم 🌹
afra_fit;@hanie426 😂😂❤️
bluepadina;اگر آشنا نمیبینه منم کامنت بزارم😂 پادینام تقریبا سی ساله، رشته دانشگاهیم تاثیری تو مسیر کاریم نداشته پس بگذریم. لقمه نونی از تدریس زبان مورد علاقه‌م در میارم‌.گربه دوست دارم، گربه خیلی دارم. دوست دارم تو هر فرصتی بزنم بیرون. مکان جدید، طبیعت جدید، غذای جدید رو امتحان کنم. برای مهاجرت هم تلاش میکنم
mehregan_sh;سلام مهرگان هستم بیست و شش سالمه و ارشد دارم می خونم. قزوین زندگی می کنم و در حال حاضر بیشتر زمانم رو به یادگیری زبان انگلیسی و پایان نامه می گذرونم. سعی می کنم به ادم های اطرافم انرژی مثبت بدم تا حداقل، تایمی که کنار من هستن حس بهتری داشته باشن. از نظر شخصیتی بیشتر واقع بینم و برون گرا ولی خوب خجالتی هم هستم. به کتاب خوندن و فیلم دیدن علاقه دارم به خصوص که الان دنبال تقویت زبانم هستم. زیاد اهل مسافرت رفتن و گردش نیستم حقیقتش دوست دارم توی خونه بمونم و با خانواده ام وقت بگذرونم یا پیاده روی کنم. به مهاجرت هم فکر نمی کنم بیشتر دوست دارم کنار ادم هایی که با تلاش زیاد دو طرفه کنار خودم جمع کردم بمونم. تا حدودی مذهبی هستم و برای خودم حدودی رو مشخص کردم. ترجیحا هر چیز خوبی رو برای خودم می خوام برای طرف مقابلم هم می خوام. دوست دارم طرف مقابلم صادق باشه و احترام متقابل برام خیلی مهمه.
neda_rauofi;@alireza_parsa93 من دوست دارم عضو گروه هاتون بشم 😍
mimgohari;درود و درود وقتتون بخیر محمدشونم... سی و سه سال پیش فکر میکنم حدودا اوایل پاییز بود که اومدم این دنیا ببینم چه خبره، خبر خاصی هم نبود😂... واسه اینکه زاویه دیدم رو نسبت به زندگیم یخورده خاص‌تر کنم مهندس مکانیک شدم، خواستم انرژی مثبت زیاد دریافت کنم رفتم پی طبیعت‌گردی، برای اینکه هیجانش رو بالا ببرم، دره نوردی هم به عنوان چاشنی بهش اضافه کردم خونه‌مون همین نزدیکیاست، کرجه باقی خصوصیات هم بمونه واسه آشنایی بیشتر... ماهمه انسانیم، و هیچ یک از ما کامل نیست، اما میتونیم افراد شبیه به خودمون و یا هم‌فرکانسمون رو پیدا کنیم و در کنار هم رشد کنیم و به کمال برسیم ممنون از یلدا بانو و مجتبی خان و زحمت‌کشان این پیج برای همه دوستان آرزوی خوشبختی و شادی دارم
sahar.esk;سلام .من سحر هستم .اراک زندگی میکنم ..کار میکنم..ساز میزنم ..ورزش میکنم و سعی میکنم که با کیفیت تر از قبل زندگی کنم ..۲۸ سالمه و عاشق چیزهای معمولیه زندگیم ... دلم میخواد هم مسیری داشته باشم که با هم چیزهای معمولی رو کشف کنیم و لذت ببریم ... همو بشناسیم و فقط توی سطح خلاصه نشیم ...
hamed_radmanesh1986;@maryam_i_18 خوب تونستی منو پیدا کنی،آفرین👏👏حالا بگو تو کوجایی؟؟
__niloo.hz__;دیت عزیزم این میتونست پست اشنایی منو تو باشه ولی من امتحان دارم🚶🏼‍♀️🚶🏼‍♀️🥲
letsbehumandontjugmentothers;گروهی داریم برای یادگیری در کنار هم،فارغ از جنسیت،ملیت و عقاید.از کتاب،فیلم و موسیقی حرف می زنیم و بدون تعصب گفتگو می کنیم.بدون تعصب وارد شویدhttps://t.me/+CDVbWUwIrg1mMjE0
fateemeeh1401;فاطمه هستم متولد اسفند67 معماری خوندم ولی شاغل نیستم دنبال دوستی با رابطه ... نیستم
elnazz_life;@hamed_radmanesh1986 🙄خسته نباشی
nikiii.ahmadiii;سلام من نیکی هستم متولد ۷۱ شاغل هستم علاقه مندیهام ورزش و سفر و طبیعت گردی هستش اهل کتاب و فیلم هم هستم دنبال یه رابطه سالم و پر از ارامش
fatemeh66nem;@marymhni خوب منم با اینکه اینجا اومدم فقط بخونم و کیف کنم ولی پیامتون برام جالب بود منم متاهلم ولی یه خواهر دارم متولد شصت و هفت قد بلند، شوخ ،سر زنده ،اهل تفریح و کار و تلاش استاد دانشگاه و کار شخصی خودش رو جدا داره خیلی دوست دارم سرو سامون بگیره اگر موافقید به همدیگه معرفیشون کنیم اینو یادم رفت بگم که ما جنوبی هستیم و ساکن جنوب
danial_74s;سلام،۲۷ سالمه نزدیک تهرانم رفت و امد به تهران مشکلی نیست.فعلا دنبال رابطه خیلی جدی و تمام وقت نیستم مگر اینکه کسی پیدا بشه که کنارش خوشحال باشم. اخرای ارشدم هستم و کمی برنامه نویسی میکنم. میشه گفت آدم آرومی هستم میانگرای مایل به درونگرا. خوشحال میشم کسی که حداقل خودش و نیازاش رو میشناسه پیام بده آشنا بشیم.🌹
mhk.a.k.v;چقدر جالب👌👏
shiva_abac;سلام. من شیوا هستم ۳۷ سالمه. اهل کردستانم. سنندج. آدم آروم و درونگرایی هستم. بشدت به گل و کتاب و فیلم و نقاشی علاقه دارم. حساس و احساساتی ام. و هرچیزی رو از صمیم قلبم یا دوست دارم یا دوست ندارم. دوست داشتن بی حدو مرز میخوام. و نمیدونم چقدر از خواسته ام ممکنه محقق بشه. از اونجایی که یلدا و دنبال کننده هاش رو میشناسم به خودم جرات دادم کامنت بزارم شاید نیمه ای از من این جا گم شده باشه. شعر و موزیک رو دوست دارم. ورزش رو هم زیاد. هیچ اعتقاد مذهبی ندارم. فکر میکنم اگر عشق واقعیمو پییدا کنم همون دختر بی پروایی میشم که آروزی خیلیا بودم. ارشد حسابداری دارم. فاصله برام مهم نیست. و یه رابطه ی ابدی میخوام. رفاقتی. نه اینکه تاریخ انقضا بخوره. مرسی ازت یلدای قشنگ.مرسی که اجازه میدی خودمونو بی هیچ سانسوری بنویسیم اینجا
dear8.__.8paradise;سلام! من پارمیدام، ۲۴ سالمه از غرب تهران. خارج از کشور زندگی می کنم حداقل تا چند ماه دیگه و حداکثر تا یه سال و نیم دیگه میام ایران و می خوام برای همیشه ایران و در تهران زندگی کنم و قصد مهاجرت ندارم. برای همین اگه رابطه ای شکل بگیره اوایلش لانگ دیستنس عه. دنبال یه رابطه ی موندگارم که به ازدواج ختم بشه. بچه ها رو خیلی دوست دارم و ترجیحم اینه که بچه هامو به سرپرستی بگیرم. در مورد خودم، مهندسی محیط زیست می خونم و گیاهخوارم. برام مهمه که پارتنرم به سلامتی و محیط زیست اهمیت بده ولی لزومن نباید گیاهخوار باشه. آدم برونگرا ولی خجالتی ای هستم. استریتم. هیجان رو تو زندگی خیلی دوست دارم. تفریحاتم خوندن کتاب، یادگیری زبان های مختلف و معاشرت با دوستامه. رویام اینه که در آینده نمایشنامه نویس بشم و بتونم نمایشنامه هامو روی صحنه ببرم. به هنر خیلی علاقه مندم و احتمالن توی ایران دوباره از صفر رشته ی ادبیات نمایشی می خوام بخونم. مسلمونم و اعتقادات مذهبی پایه دارم ولی به شدت از سیاست فراری ام و هیچ علاقه ای به بحثای سیاسی یا مذهبی ندارم. معتقدم که هر آدمی حق انتخاب نوع زندگی ش، گرایش جنسیش و عقایدش رو داره. تایپ شخصیتی م ENFP عه. به انیمه، مانگا، کتابای فانتزی، فیلم و سریالای سوپرهیرویی و گیم خیلی خیلی علاقه مندم. فنگرلینگ زیاد می کنم. موسیقی راک و متال دوست دارم ولی تقریبن همه چی گوش میدم. به سلامت روح و روان خیلی اهمیت میدم و هر روز مراقبه و مدیتیشن می کنم. پیش تراپیست میرم و دارم سعی می کنم هر روز آدم بهتری از روز پیشم باشم. همچنین به حیوانات خیلی علاقه مندم و دوست دارم حتمن حیوون خونگی داشته باشم. این پیج فیک نیس ولی توش به زبان فارسی نمی نویسم. اگه دیدین شرایطتون به من می خوره خوشحال میشم توی دایرکت پیج اصلی مو براتون بفرستم:)
hamed_radmanesh1986;@hamed_radmanesh1986 فقط برای خودت می تونم بیشتر بگم😅😅
1ightbreath;من مریمم سی و سه سالمه در نمایه بدنی، تپل و با قد متوسطم ساکن تهرانم در آغاز فرآیند مهاجرتم؛ اول اول فرآیند و مصمم برام اولویته شما هم اگر پیام می‌دی در مسیر مهاجرت باشی ارشدم رو در روان‌شناسی تمام کرده‌ام و برای ورود به کار آموزش می‌بینم مذهبی نیستم و به اخلاق، رعایت حریم و کرامت انسان‌ها، حق انتخاب و اراده آزاد برای انسان‌ها، و کسب آگاهی و مبارزه با هر تبعیض انسانی، بسیار باور دارم . در جستجوی رابطه‌‌ بلندمدت و سازنده‌ام؛ تلاش برای کِیف، رشد و عبور از رنج‌ها کنار هم . من راجع به خواسته‌‌ام از رابطه می‌گم؛ تو هم اگر پیام دادی به من، مشتاق گوش‌دادن به حس‌ها و خواسته‌هات هستم . من نیاز به امنیت دارم؛ یک رابطه امن. آدمی که تقریبا راحت بتونم از همه‌چیز باهاش حرف بزنم؛ از ترس‌هام، ضعف‌هام، خوشی‌هام، آرزوهام، از اندیشه‌ها و حس‌هایی که با بیش‌تر آدما نمی‌شه در میون گذاشت. من نیاز دارم وقتِ غم، وقت ناامیدی و ترس، پذیرفته بشم. همراهم گریه‌، کلافگی یا بی‌قرار بودنم رو تاب بیاره -اگر تونست بغلم کنه- و زمان بده عبور کنم؛ با همدلی، با سکوت. . من عاشق گفتگوی شفافم. می‌تونه دریچه عمیق‌ترین شناخت‌ها و روابط باشه و حل مساله‌ها. . نگاهم در زندگی خودم، همواره یادگیرنده بودنه؛ گشودگی و تلاش برای انعطاف‌پذیری نسبت به داده‌ها و اندیشه‌های جدید و آدم‌های متفاوت؛ دوست دارم یار هم نگاهش همین باشه . به شکلات اعتیاد دارم و حضور مخدرها، محرک‌ها، سیگار و ناشناخته‌های دیگرِ من که اثرگذار بر هوشیاری و/یا آسیب‌زننده به تن هستند، برام پذیرفته نیست . دوست دارم بتونم روی اینکه یارم راست می‌گه -از حس‌ها و خواسته‌هاش- حساب کنم. روی اینکه تلاش می‌کنه با خودش، من و جهان، شفاف و روراست باشه. من تلاش می‌کنم براش امن باشم‌. . من برای گفتگو کردن، برای شناختن لذت‌های مشترک و فردی و فرصت کِیف دوتایی و تنهایی فراهم کردن، برای ساختن و ترمیم ناخوشی‌های رابطه، برای احترام به فردیت، استقلال و حق انتخاب خودم و یار، تلاش می‌کنم. . به امید یافتن یار و ساختن رابطه‌هامون🌱💛
golpsy;👏
mohammad._prog;سلام محمد هستم از شیراز ۲۴ سالمه و این پیج فیکمه :) تحصیل کرده رشته کامپیوتر و شاغل . با خانوادم زندگی میکنم اصلا تفکرات مذهبی ندارم تا حدودی درونگرام معمولا جمعای اروم ترو دوس دارم . علاقه مند به سفر ، طبیعت ، خوش گذرونی ، پیاده روی ،موسیقی ،کتاب خوندن و بحث کردن راجب یه سری موضوع های خاص. تو زندگی تلاشم اینه که از دیروزم بهتر باشم. کلا ادم مسئولیت پذیر و منطقی هستم. بیشتر اخلاقم اینه که ارومم معمولا. دنبال یه پارتنر و رابطه هدفمند و پایدار هستم دوس دارم کسی باشه که بتونیم پا به پای هم پیش بریم. از اونایی نیسم که دنبال یه رابطه کوتاه مدت باشم و اخلاق و صمیمیت و صداقت ، ظاهر و بلخصوص سطح خانوادگی واسم مهمه . اگه طرف مقابلم یه سازم بلد باشه دیگه همه چی تمومه😁😅اگه فک میکنی واسه آشنایی بیشتر و شروع رابطه باید بیشتر بدونی دایرکت بده بهم!!
nagh421;سلام یلدای عزیزم من از سالهای خیلی قبل با پیج اصلیم فالوت کرده بودم متاسفانه یه حرفی زدم که بد هم نبود یه پیشنهاد راجب اِما بود
tiiin_arrrt;سلام تینا هستم متولد سال ۷۴، مهندسی صنایع خوندم و در حال حاضر کنار پدرم کار میکنم اما شغل مورد علاقه ام آشپزیه، آدم راحت و مهربونی هستم و وضع مالی خوبی دارم، ساکن تهرانم ، ویژگی های اخلاقی فرد مقابل از لحاظ اینکه ذهن بازی داشته باشه و به دور از تعصب بتونیم راحت باهم صحبت کنیم برام مهمه ، ویژگی های ظاهری هم برام مهمه، دارم به مهاجرت نیم نگاهی میکنم چون آزادی نداشتن توی ایران کلافه ام میکنه. مسافرت رفتن ، گشتن،صحبت کردن، آشپزی کردن و خرید از سوپر مارکت خوشحالم میکنه:).
elnazz_life;@hamed_radmanesh1986 منکه سر در نمیارم از حرفات!
shabnammahmoodi6;سلام. یه دختر ۳۹ ساله هستم. اصفهان زندگی میکنم. اسم و پروفایلم فیکه. چند ساله جدا شدم و بچه ندارم. تنها زندگی میکنم. اهل ورزش و کوه و فیلم و پادکست ام. درونگرام. راستشو بگم یه کمی افسرده هم هستم 😄 با این حال از مهمونی های هر از گاهی بدم نمیاد. ظاهرم بد نیست. رابطه لانگ دیستنس رو دوست ندارم ولی اگه اتفاق بیفته و شرایط خوب باشه چرا که نه! 😄 دنبال یه رابطه ام با کسی که اول از همه مستقل باشه و به خانواده اش وابستگی فکری و مالی نداشته باشه. برونگرا و اهل شلوغی نباشه. سنش یا بیشتر از من باشه یا همسن باشیم. پخته باشه. ظاهر و تیپ و قد برام مهمه ولی در حدی که معمولی و اوکی باشه. خوش اخلاق و مهربون و از همه مهمتر همدل باشه.
saaaraaa_aras;چرا همه اينقدر اماده ان؟😢
tatarbanoo;@sedayepoochedroon شما زنی ؟ مردی ؟
hamed_radmanesh1986;@elnazz_life واقعا،چرا؟؟؟
neda_rauofi;@pouya.oa خیلی خوب بود کامنتت
nassimmii;@tami.gh4
elnazz_life;@hamed_radmanesh1986 گفتی الویتم اینه ولی نگفتی چیه؟
flexible_2000;@alireza_parsa93 گروه دارید؟
mary.amm5003;سلام مریم هستم.🧏‍♀️ اولین باره کامنت میذارم ۳۷ سالمه،کارمندم اهل شیراز. با یه خصوصیت متفاوت که درآخر بهش اشاره میکنم. پیجم فیکه. مذهبی نیستم ولی یسری اصول واخلاقیات برام مهمه و دوست دارم شخص مقابلم هم مذهبی نباشه، اخلاقیات براش مهم باشه. شصت درصد درونگرا هستم اما همزمان حضور در جمع های دوستانه و صمیمی رو دوست دارم و لذت میبرم و انرژی میگیرم. طبیعت و سفر و کتاب خوندن رو دوست دارم.🌱🌲🎶📚 به پادکست و مباحث روانشناسی و توسعه فردی علاقمندم. دوست دارم تو زندگی چه از لحاظ اخلاقی،اجتماعی و اقتصادی توی مسیر رو به جلو حرکت کنم. از نظر خودم و دوستام صادق ،مهربون،منطقی،مسئولیت پذیر و البته احساسی هستم.قدم ۱۶۷،وزنم ۴۸. برام مهمه که در کناری شخص باشم که به رشد و کامل کردن هم کمک کنیم. اما یه خصوصیت متفاوت دارم که فکر میکنم؛ کمتر کسی تو کامنت دیت یابی بهش اشاره کنه. نمیدونم اینجا کسی با ویتیلیگو آشنایی داره یا نه،اما من ویتیلیگو دارم،البته توی صورت و ظاهرم نیست که مشخص باشه قبلا برای خودم اذیت کننده بود،اما چند سالی میشه که بقول دوستان با لکه های ابر☁️ روی پوستم به صلح رسیدم. با بهتر و فراهم شدن شرایطم به مهاجرت هم فکر میکنم.
reyhaneh_toosi;سلام . ریحانه هستم. مشهد زندگی می کنم . متولد تیر ۷۴ م . لیسانس صنایع دستی دارم. ما سالن زیبایی داریم و اونجا مشغول به کارم. دوست دارم با کسی وارد رابطه بشم که مسئولیت پذیر و مستقل باشه. رابطه از راه دور هم تمایل ندارم. ممنون از یلدا عزیز🌻
nasiim.f;سلام. من نسیم هستم. متولد ۶۵ و تهران زندگی می کنم. کارشناسی ارشد معماری خوندم و کار معماری میکنم. به ادبیات و موسیقی و کلا هنر علاقه دارم.اوقات فراغتم رو با فیلم دیدن، تمرین موسیقی، کتاب خوندن، یوگا و پیاده روی و معاشرت با دوستانم میگذرونم. دوست دارم کسی در کنارم باشه که ظرفیت تجربه پیچیدگی رابطه رو داشته باشه. اهل گفت و گو و پذیرش باشه، تفاوت ها و اختلاف نظرها براش محترم باشه، برای شناخت روان خودش وقت بگذاره و آموزش ببینه و مطالعه کنه. بتونیم جای امن همدیگه باشیم و در حضور هم خودمون رو سانسور نکنیم و خودمون باشیم. با هم خوش باشیم و به هم انگیزه و امید بدیم برای ساختن زندگی. دنبال رابطه جدی هستم و برام مهمه کسی که باهاش هستم بلوغ فکری، هیجانی و اقتصادی داشته باشه.
hamed_radmanesh1986;@elnazz_life در کنار هم بودن
neda_rauofi;@saeed._.moghaddam خوشحال میشم بیشتر آشنا بشیم
caketime_pastry;عشق به توان دو ❤️❤️
samira.saeedi_;@shiva_abac همه چیت خود من بود ☺امیدوارم پیداش کنی❤️
reza_rahneshin;@ghasemi_aliye چ‌جالب من شمارو فالو داشتم و فک میکردم جنوبی هستید
sonia_lifestylee;من سونيام ٢٦سالمه تا حالا تو رابطه نبودم جنس مخالفو هم بلد نيستم متاسفانه ، با وجودسن كمم خيلي درگير كارم خيلي وقت بيرون رفتنو ندارم يكيو ميخوام ك بهم ياد بده خوش بگذرونم يكم ذهنمو از كار دور كنه و منبع انرژي مثبت باشه، و رابطه ي سطحي نميخوام كسي رو ميخوام كه تكليف خودش،زندگيش مشخص باشه و دروغ نگه و مهم تر از همه تعهد
sonia_lifestylee;من سونيام ٢٦سالمه تا حالا تو رابطه نبودم جنس مخالفو هم بلد نيستم متاسفانه ، با وجودسن كمم خيلي درگير كارم خيلي وقت بيرون رفتنو ندارم يكيو ميخوام ك بهم ياد بده خوش بگذرونم يكم ذهنمو از كار دور كنه و منبع انرژي مثبت باشه، و رابطه ي سطحي نميخوام كسي رو ميخوام كه تكليف خودش،زندگيش مشخص باشه و دروغ نگه و مهم تر از همه تعهد
ghasemi_aliye;@reza_rahneshin نه، عکس از سفرهام هست
shiva_souri;@minoo.3363 بد جایی کامنت زدی اینجا اول راه بود خیلی خسته نیستیم فعلا. یه کم جلوتر میزدی. 😂 حالا فعلا یه اب معدنی خنک بده😂
tubatarv;با اجازه یلدا، این یک کامنت دوست یابی ست نه دیت یابی!! اگر ساکن بوفالوی آمریکا هستی و دوست جدید میخوای بیا با هم دوست شیم! دنبال یک دوست برای معاشرت درست و حسابی هستم. سی ساله م و فک میکنم دوست خوبیم!
neda_rauofi;@mimgohari خوشحال میشم بیشتر آشنا بشیم
somaye.ko;@niloofar_esmaeili57 خودت میگی یا من تعریفت کنم 🤪
_mahdiye__smi;@bita_tahoury شما که عشقی بیتا جان❤️بووووووس بهت دختر پرتلاش
shabnammahmoodi6;@shabnammahmoodi6 در ضمن اهل خشونت و دعوا و درگیری هم نباشه. خودمم آدم آرومی هستم
nazanin_saifi;😍خیلی بهم میایید عزیزم❤️
mahmood805900;@sunamiii66 تو خود خودشی
fatma.szm;@bita_tahoury سلام بیتا اومدی دلمون رو .. بسوزونی🥺😄.. مزاح بود برات خیلی خوشحالم خوش باشی عزیزم❤️
the_magiic_hours;@sarayadegari.sys دقیقا همینطوره. کامنت نمی‌خونن و نمی‌دونم دقیقا ملاکشون برای دایرکت دادن چیه
k_bugatti_m;آمدم نبودی🚶‍♀️🚶‍♀️🚶‍♀️ عزیزم کجایی کجایی تو بی من😭
mohammad._prog;سلام محمد هستم از شیراز ۲۴ سالمه و این پیج فیکمه :) تحصیل کرده رشته کامپیوتر و شاغل . با خانوادم زندگی میکنم اصلا تفکرات مذهبی ندارم تا حدودی درونگرام معمولا جمعای اروم ترو دوس دارم . علاقه مند به سفر ، طبیعت ، خوش گذرونی ، پیاده روی ،موسیقی ،کتاب خوندن و بحث کردن راجب یه سری موضوع های خاص. تو زندگی تلاشم اینه که از دیروزم بهتر باشم. کلا ادم مسئولیت پذیر و منطقی هستم. بیشتر اخلاقم اینه که ارومم معمولا. دنبال یه پارتنر و رابطه هدفمند و پایدار هستم دوس دارم کسی باشه که بتونیم پا به پای هم پیش بریم. از اونایی نیسم که دنبال یه رابطه کوتاه مدت باشم و اخلاق و صمیمیت و صداقت ، ظاهر و بلخصوص سطح خانوادگی واسم مهمه . اگه طرف مقابلم یه سازم بلد باشه دیگه همه چی تمومه😁😅اگه فک میکنی واسه آشنایی بیشتر و شروع رابطه باید بیشتر بدونی دایرکت بده بهم!!
helia2682;هلیا هستم. ۳۷ساله و ساکن تهران. کارشناسی ارشد علوم اجتماعی هستم و در حال حاضر همراه یکی از دوستان‌م، مشغول به طراحی و تولید شال در سطح محدود هستیم. از علاقه‌مندی‌هام می‌تونم به کتاب، پیاده روی و شنا، طبیعت و گشتُ گذار، موسیقی و پادکست و و و... اشاره کنم. آدم احساساتی هستم، مذهبی نیستم اما پایبند به چهارچوب‌های اخلاقی که مبتنی بر شخصیت هر کس متفاوتِ. بدنبال امنیت در یک رابطه پایدار هستم و عشق و محبت، احترام، گفتگو، زمان گذاشتن و تووجه، صداقت، تعهد و تلاش برای رشد و بهبود رابطه و... از اولویت‌ها در انتخاب‌‌م می‌باشد. و البته که تلاش می‌کنم ابتدا خودم به این اصول پایبند باشم و هر دو با همراهی هم درک درستی از داشتن رابطه داشته باشیم.
ati_ati67;@shiva_abac چقدر زیبا هستید👏ماشالله
tayyyebe;34, شیراز، کمی درونگرا‌، دنبال رابطه جدی و هدفمند
nassimmii;@shiva_abac چقدر زیبایی😍
soheila__tt;@doosti_rasool منطقيه حرفتون 🌱
fatma.szm;@paarrii.g منم ببرید 🥺
hamid0097066;@mahsaa_talebii گل گفتی دختر .🙃 منم مثل تو پیج اصلی منم این نیست منم ساکن مشهدم
milad.kh778;@_zahra.pk_ سلام زهرا خانم امکانش هست پیام بدم خصوصی ؟؟؟
ticket2ireland;👏👏
mo_molavi;@f.azad55 سلام علت اصلی ایش فک کنم خانمها بهتر خودشون توصیف میکنن چون احساساتشان و بهتر میتونن تشخیص بدن . و اینکه بیشتر گرایش به معاشرت دارن . 👏
ahmadsaberi_;@neda_rauofi درود
nacm.bp;@_zahra.pkبیا دوستِ من باش ❤️🙏 پلیز
shiva_abac;@samira.saeedi_ عزیزم.منم امیدوارم برای بهترینها برات
yalhayelavasoni;@rahaie996 منم😂
r_farahi89;سلااااام به یلدای عزیزم و مرسی از ایجاد این جمع دوستانه و صمیمی 😉 راحله م ساکن گنبد ۴۰ ساله لیسانس ریاضی و ارشد حسابداری خوندم و مستقل زندگی میکنم روابط اجتماعی خوبی دارم و شاغلم و مهربون ولی کمی حساس و اینکه عاااااشق پیاده روی و دوچرخه سواری و مسافرتم انتظار یک رابطه هدفمندرو دارم و صداقت در رابطه برام خیییییلی مهمه و ترجیح میدم پارتنرم از لحاظ سنی هم همسن یا بزرگتر باشه و شاغل و مثل خودم مهربون و پایه . .... امیدوارم همگی عشقی بی ریا رو در زندگی تجربه کنیم 🌹🌹
shiva_abac;@ati_ati67 چشمهات زیبا میبینه. ممنونم ازت❤️
shiva_abac;@nassimmii تو زیباتری❤️
maryam_i_18;@hamed_radmanesh1986 😂😂
mo_molavi;@pouya.oa آره درسته تو زندگی همش از نه شنیدن نرسیدیم 😂
s_e_v_i_ll;چقدر قشنگین شما❤️❤️
psychotherapy.1995;سلام وقتتون بخير همونطور كه مشخصه بنا به دلايل شخصي و اجتماعي پيج فيك هست من دختري هستم ٢٧ ساله ساكن شهر قم روانشناس و روان درمانگر بزرگسال هستم از نظر منطقي و احساسي تقريبا معتدلم از نظر اعتقادي هم يه سري باورايي دارم و كلا از افراط و تفريط خوشم نمياد اهل رابطه لانگ ديستنس نيستم دنبال رابطه هدفمند هستم اگر كسي از قم و يا تهران بود ميتونيم باهم بيشتر آشنا بشيم
sharbatiiii_sara;چه خوب خودت رو و دغدغه ت توضیح دادی یلدا 😂😂😂👏👏👏👏
m_personalifestyle;سلام مینا هستم 20 سالمه کرج زندگی میکنم توی یکی از دانشگاه های دولتی تهران کامپیوتر میخونم فردی درون‌گرام که تا الان تنهایی رو ترجیح میدادم فکر میکنم وقتش باشه از منطقه امن خودم که تنهاییه خارج بشم و با آدمای بیشتری ارتباط برقرار کنم از آدمای اکتیو شاد و فعال خیلی خوشم میاد کسایی که برای خودشون و پیشرفتشون ارزش قائلن واین تو ارتباطاتشون هم مشخصه با هر آدمی وقت نمیگذرونن .(به دلایل شخصی با این پیج کامنت گذاشتم اگر ریکواست دادین با پیج شخصی فالو میکنم)
el_naz1315;سلام، الي هستم ساكن آلمان ، دانشجو و ٣٥ سالمه. اهل طبيعت گردي و سفر. موسيقي و كافه رفتن رو خيلي دوست دارم. اهل تلاش زياد تو زندگي و هميشه سعي كردم از تجربيات زندگي به آگاهي و رشد فرديم كمك كنم. دلم رابطه اي رو مي خواد كه براي شناختمون و رابطمون هميشه وقت بزاريم ، حرف بزنيم و براي حال خوب هم قدمي برداريم 🌱🌸
milad.kh778;@m_personalifestyle سلام
atiieh_bkhtrii;یلدا جون من میخواستم اینجا دوستم رو معرفی کنم. اسمش فرزانه است. متولد مهر ۷۰. همدان زندگی میکنه. یه دختر آروم، لطیف و ظریفه 😍 اهل کتابه. با درک و شعور و منطقیه. دختر درون گراییه و بخاطر این ویژگی های اخلاقی ای که من سعی کردم تا حدودی توضیحش بدم باید آدم خاص خودش بیاد تو زندگیش. بقیه چیزارو خودش به شخص دلخواهش میگه. آیدیش رو هم میذارم براتون. دوست عزیز منه و من دلم خواست اینجا معرفیش کنم. لطفا اگر واقعا دنبال رابطه جدی هستین بهش پیام بدین. 😊🙏 @farzanefzn
venoosamor;از شیراز هستم، چون چند سالی شیراز نبودم خیلی از رابطه های دوستیم رو از دست دادم، دنبال دوستی خوب و آروم و بدون حاشیه هستم، برای بیرون رفتن و همنشینی و معاشرت، اهل کتاب و فیلم و سریال دیدن هستم، دوستی‌های خوب برام ارزشمندن
zahral996;@iamyaasaamaan سلام میشه برای منم لینک رو بفرستی
iammaryamchaharlang;@rasht.26.g شهامتت رو دوس داشتم پسر
nassimmii;@shiva_abac 😚☺️
rose_z_hp;سلام یلداجان.چقد کار خوبی میکنین ک آدمهارو باهم آشنا و وصل میکنین...پیشاپیش عذرخواهی میکنم زیر پست دیت یابی چنین کامنتی میزارم. مربوط ب رابطه ی شغلی هست...دنبال ی برنامه نویسم که تو شرکت های تهران مشغول باشن. خوشحال میشم تو این مسیر کمکم کنن. اگر از مازندران باشن هم عالی میشه
